AX,AY,AZ,_id,datetime,label
0.03760,0.99658,-0.12036,61c3bbc7c988834ab2ff5a83,2021/12/22 23:55:55:783,bereit/fertig
0.03979,1.00024,-0.12476,61c3bbc7c988834ab2ff5a84,2021/12/22 23:55:56:266,bereit/fertig
0.04248,0.99927,-0.11938,61c3bbc7c988834ab2ff5a85,2021/12/22 23:55:56:750,bereit/fertig
0.04102,0.99707,-0.13037,61c3bbc8c988834ab2ff5a86,2021/12/22 23:55:57:231,bereit/fertig
0.04346,0.99316,-0.11719,61c3bbc9c988834ab2ff5a87,2021/12/22 23:55:57:715,bereit/fertig
0.03809,1.00073,-0.12695,61c3bbc9c988834ab2ff5a88,2021/12/22 23:55:58:197,bereit/fertig
0.04590,0.99634,-0.12109,61c3bbcac988834ab2ff5a89,2021/12/22 23:55:58:680,bereit/fertig
0.04077,0.99805,-0.12646,61c3bbcac988834ab2ff5a8a,2021/12/22 23:55:59:162,bereit/fertig
0.03809,0.99683,-0.12378,61c3bbcac988834ab2ff5a8b,2021/12/22 23:55:59:645,bereit/fertig
0.04297,0.99854,-0.12549,61c3bbcbc988834ab2ff5a8c,2021/12/22 23:56:0:128,bereit/fertig
0.04248,1.00439,-0.12549,61c3bbccc988834ab2ff5a8d,2021/12/22 23:56:0:612,bereit/fertig
0.04346,0.99536,-0.11182,61c3bbccc988834ab2ff5a8e,2021/12/22 23:56:1:93,bereit/fertig
0.03906,0.99976,-0.12036,61c3bbcdc988834ab2ff5a8f,2021/12/22 23:56:1:577,bereit/fertig
0.04541,1.00244,-0.12891,61c3bbcdc988834ab2ff5a90,2021/12/22 23:56:2:60,bereit/fertig
0.04175,0.99854,-0.11914,61c3bbcec988834ab2ff5a91,2021/12/22 23:56:2:542,bereit/fertig
0.04175,0.99854,-0.12451,61c3bbcec988834ab2ff5a92,2021/12/22 23:56:3:25,bereit/fertig
0.04541,0.99805,-0.12524,61c3bbcfc988834ab2ff5a93,2021/12/22 23:56:3:507,bereit/fertig
0.03076,0.99658,-0.11182,61c3bbcfc988834ab2ff5a94,2021/12/22 23:56:3:990,bereit/fertig
0.03857,0.99316,-0.12134,61c3bbd0c988834ab2ff5a95,2021/12/22 23:56:4:472,bereit/fertig
0.03906,1.00122,-0.12183,61c3bbd0c988834ab2ff5a96,2021/12/22 23:56:4:955,bereit/fertig
0.03638,0.99780,-0.11841,61c3bbd1c988834ab2ff5a97,2021/12/22 23:56:5:437,bereit/fertig
0.04077,0.99805,-0.12085,61c3bbd1c988834ab2ff5a98,2021/12/22 23:56:5:920,bereit/fertig
0.04028,0.99805,-0.11548,61c3bbd2c988834ab2ff5a99,2021/12/22 23:56:6:402,bereit/fertig
0.04663,0.99805,-0.12354,61c3bbd2c988834ab2ff5a9a,2021/12/22 23:56:6:885,bereit/fertig
0.04004,0.99878,-0.11182,61c3bbd3c988834ab2ff5a9b,2021/12/22 23:56:7:367,bereit/fertig
0.04199,0.99731,-0.11597,61c3bbd3c988834ab2ff5a9c,2021/12/22 23:56:7:850,bereit/fertig
0.04517,1.00049,-0.12012,61c3bbd3c988834ab2ff5a9d,2021/12/22 23:56:8:332,bereit/fertig
0.04346,0.99316,-0.12817,61c3bbd4c988834ab2ff5a9e,2021/12/22 23:56:8:815,bereit/fertig
0.03882,0.99951,-0.12476,61c3bbd5c988834ab2ff5a9f,2021/12/22 23:56:9:297,bereit/fertig
0.04004,0.99878,-0.12476,61c3bbd5c988834ab2ff5aa0,2021/12/22 23:56:9:780,bereit/fertig
0.04102,0.99780,-0.11816,61c3bbd6c988834ab2ff5aa1,2021/12/22 23:56:10:262,bereit/fertig
0.03955,1.00464,-0.12305,61c3bbd6c988834ab2ff5aa2,2021/12/22 23:56:10:745,bereit/fertig
0.04004,0.99780,-0.12866,61c3bbd7c988834ab2ff5aa3,2021/12/22 23:56:11:227,bereit/fertig
0.03711,0.99683,-0.11011,61c3bbd7c988834ab2ff5aa4,2021/12/22 23:56:11:710,bereit/fertig
0.04541,1.00000,-0.12183,61c3bbd8c988834ab2ff5aa5,2021/12/22 23:56:12:192,bereit/fertig
0.03857,0.99902,-0.12671,61c3bbd8c988834ab2ff5aa6,2021/12/22 23:56:12:675,bereit/fertig
0.03857,0.99658,-0.12378,61c3bbd9c988834ab2ff5aa7,2021/12/22 23:56:13:158,bereit/fertig
0.04395,0.99463,-0.12158,61c3bbd9c988834ab2ff5aa8,2021/12/22 23:56:13:640,bereit/fertig
0.04248,0.99756,-0.12158,61c3bbdac988834ab2ff5aa9,2021/12/22 23:56:14:121,bereit/fertig
0.04321,1.00073,-0.11670,61c3bbdac988834ab2ff5aaa,2021/12/22 23:56:14:605,bereit/fertig
0.03735,0.99316,-0.12256,61c3bbdbc988834ab2ff5aab,2021/12/22 23:56:15:86,bereit/fertig
0.04346,0.99927,-0.11743,61c3bbdbc988834ab2ff5aac,2021/12/22 23:56:15:568,bereit/fertig
0.04712,0.99561,-0.11694,61c3bbdcc988834ab2ff5aad,2021/12/22 23:56:16:51,bereit/fertig
0.04321,1.00513,-0.12109,61c3bbdcc988834ab2ff5aae,2021/12/22 23:56:16:533,bereit/fertig
0.03735,1.00098,-0.12036,61c3bbdcc988834ab2ff5aaf,2021/12/22 23:56:17:16,bereit/fertig
0.04614,0.99390,-0.11890,61c3bbddc988834ab2ff5ab0,2021/12/22 23:56:17:498,bereit/fertig
0.03687,0.99463,-0.12842,61c3bbdec988834ab2ff5ab1,2021/12/22 23:56:17:981,bereit/fertig
0.04565,0.99927,-0.11670,61c3bbdec988834ab2ff5ab2,2021/12/22 23:56:18:463,bereit/fertig
0.04028,0.99341,-0.12646,61c3bbdfc988834ab2ff5ab3,2021/12/22 23:56:18:946,bereit/fertig
0.04053,0.99658,-0.11353,61c3bbdfc988834ab2ff5ab4,2021/12/22 23:56:19:430,bereit/fertig
0.04053,0.99927,-0.12402,61c3bbe0c988834ab2ff5ab5,2021/12/22 23:56:19:911,bereit/fertig
0.03687,1.00244,-0.12378,61c3bbe0c988834ab2ff5ab6,2021/12/22 23:56:20:395,bereit/fertig
0.04224,0.99756,-0.11865,61c3bbe1c988834ab2ff5ab7,2021/12/22 23:56:20:876,bereit/fertig
0.04102,0.99658,-0.12207,61c3bbe1c988834ab2ff5ab8,2021/12/22 23:56:21:360,bereit/fertig
0.03833,0.99829,-0.10938,61c3bbe2c988834ab2ff5ab9,2021/12/22 23:56:21:841,bereit/fertig
0.04126,0.99902,-0.11719,61c3bbe2c988834ab2ff5aba,2021/12/22 23:56:22:325,bereit/fertig
0.04224,1.00366,-0.11792,61c3bbe2c988834ab2ff5abb,2021/12/22 23:56:22:806,bereit/fertig
0.03931,1.00146,-0.12183,61c3bbe3c988834ab2ff5abc,2021/12/22 23:56:23:290,bereit/fertig
0.04297,1.00146,-0.12744,61c3bbe4c988834ab2ff5abd,2021/12/22 23:56:23:771,bereit/fertig
0.04468,0.99536,-0.12744,61c3bbe4c988834ab2ff5abe,2021/12/22 23:56:24:255,bereit/fertig
0.04175,1.00562,-0.11523,61c3bbe5c988834ab2ff5abf,2021/12/22 23:56:24:736,bereit/fertig
0.04517,0.99512,-0.11597,61c3bbe5c988834ab2ff5ac0,2021/12/22 23:56:25:220,bereit/fertig
0.04395,1.00073,-0.11572,61c3bbe6c988834ab2ff5ac1,2021/12/22 23:56:25:701,bereit/fertig
0.04468,0.99683,-0.11841,61c3bbe6c988834ab2ff5ac2,2021/12/22 23:56:26:185,bereit/fertig
0.04077,0.99365,-0.11548,61c3bbe7c988834ab2ff5ac3,2021/12/22 23:56:26:667,bereit/fertig
0.04028,0.99951,-0.12085,61c3bbe7c988834ab2ff5ac4,2021/12/22 23:56:27:150,bereit/fertig
0.04199,0.99756,-0.12305,61c3bbe8c988834ab2ff5ac5,2021/12/22 23:56:27:632,bereit/fertig
0.03906,1.00269,-0.11938,61c3bbe8c988834ab2ff5ac6,2021/12/22 23:56:28:115,bereit/fertig
0.03809,0.99683,-0.12012,61c3bbe9c988834ab2ff5ac7,2021/12/22 23:56:28:597,bereit/fertig
0.03979,0.99683,-0.12134,61c3bbe9c988834ab2ff5ac8,2021/12/22 23:56:29:80,bereit/fertig
0.04248,1.00488,-0.12646,61c3bbeac988834ab2ff5ac9,2021/12/22 23:56:29:562,bereit/fertig
0.04224,1.00342,-0.12402,61c3bbeac988834ab2ff5aca,2021/12/22 23:56:30:45,bereit/fertig
0.03809,1.00024,-0.12305,61c3bbebc988834ab2ff5acb,2021/12/22 23:56:30:528,bereit/fertig
0.04077,0.99829,-0.11548,61c3bbebc988834ab2ff5acc,2021/12/22 23:56:31:10,bereit/fertig
0.04492,0.99194,-0.12207,61c3bbebc988834ab2ff5acd,2021/12/22 23:56:31:493,bereit/fertig
0.03906,1.00073,-0.11621,61c3bbecc988834ab2ff5ace,2021/12/22 23:56:31:975,bereit/fertig
0.04370,0.99854,-0.12158,61c3bbedc988834ab2ff5acf,2021/12/22 23:56:32:458,bereit/fertig
0.04053,1.00391,-0.12183,61c3bbedc988834ab2ff5ad0,2021/12/22 23:56:32:940,bereit/fertig
0.04028,1.00073,-0.12793,61c3bbeec988834ab2ff5ad1,2021/12/22 23:56:33:422,bereit/fertig
0.03906,1.00049,-0.11182,61c3bbeec988834ab2ff5ad2,2021/12/22 23:56:33:905,bereit/fertig
0.03979,1.00073,-0.11401,61c3bbefc988834ab2ff5ad3,2021/12/22 23:56:34:386,bereit/fertig
0.04395,1.00244,-0.11694,61c3bbefc988834ab2ff5ad4,2021/12/22 23:56:34:868,bereit/fertig
0.04248,1.00342,-0.12085,61c3bbf0c988834ab2ff5ad5,2021/12/22 23:56:35:350,bereit/fertig
0.04004,0.99683,-0.12280,61c3bbf0c988834ab2ff5ad6,2021/12/22 23:56:35:832,bereit/fertig
0.03931,1.00000,-0.11890,61c3bbf1c988834ab2ff5ad7,2021/12/22 23:56:36:316,bereit/fertig
0.03931,1.00000,-0.11646,61c3bbf1c988834ab2ff5ad8,2021/12/22 23:56:36:797,bereit/fertig
0.04419,0.99536,-0.11670,61c3bbf2c988834ab2ff5ad9,2021/12/22 23:56:37:280,bereit/fertig
0.04492,1.00366,-0.11890,61c3bbf2c988834ab2ff5ada,2021/12/22 23:56:37:762,bereit/fertig
0.04297,0.99536,-0.11890,61c3bbf3c988834ab2ff5adb,2021/12/22 23:56:38:245,bereit/fertig
0.04248,0.99414,-0.11987,61c3bbf3c988834ab2ff5adc,2021/12/22 23:56:38:727,bereit/fertig
0.04810,1.00024,-0.11182,61c3bbf4c988834ab2ff5add,2021/12/22 23:56:39:210,bereit/fertig
0.03882,1.00122,-0.12109,61c3bbf4c988834ab2ff5ade,2021/12/22 23:56:39:691,bereit/fertig
0.04321,1.00293,-0.11401,61c3bbf5c988834ab2ff5adf,2021/12/22 23:56:40:175,bereit/fertig
0.03174,0.99634,-0.11499,61c3bbf5c988834ab2ff5ae0,2021/12/22 23:56:40:656,bereit/fertig
0.04053,0.99780,-0.11230,61c3bbf5c988834ab2ff5ae1,2021/12/22 23:56:41:140,bereit/fertig
0.04053,1.00122,-0.11523,61c3bbf6c988834ab2ff5ae2,2021/12/22 23:56:41:622,bereit/fertig
0.03491,0.99854,-0.11743,61c3bbf7c988834ab2ff5ae3,2021/12/22 23:56:42:103,bereit/fertig
0.04248,0.99561,-0.11914,61c3bbf7c988834ab2ff5ae4,2021/12/22 23:56:42:587,bereit/fertig
0.04346,0.99902,-0.12256,61c3bbf8c988834ab2ff5ae5,2021/12/22 23:56:43:69,bereit/fertig
0.04150,0.99487,-0.12256,61c3bbf8c988834ab2ff5ae6,2021/12/22 23:56:43:550,bereit/fertig
0.04395,0.99561,-0.12085,61c3bbf8c988834ab2ff5ae7,2021/12/22 23:56:44:33,bereit/fertig
0.04150,0.99585,-0.11914,61c3bbf9c988834ab2ff5ae8,2021/12/22 23:56:44:515,bereit/fertig
0.04272,1.00366,-0.11597,61c3bbfac988834ab2ff5ae9,2021/12/22 23:56:44:997,bereit/fertig
0.04248,0.99780,-0.11523,61c3bbfac988834ab2ff5aea,2021/12/22 23:56:45:480,bereit/fertig
0.04102,1.00049,-0.12134,61c3bbfbc988834ab2ff5aeb,2021/12/22 23:56:45:962,bereit/fertig
0.04248,0.99951,-0.13013,61c3bbfbc988834ab2ff5aec,2021/12/22 23:56:46:445,bereit/fertig
0.03906,0.99756,-0.11401,61c3bbfcc988834ab2ff5aed,2021/12/22 23:56:46:927,bereit/fertig
0.04004,0.99707,-0.10889,61c3bbfcc988834ab2ff5aee,2021/12/22 23:56:47:410,bereit/fertig
0.04297,1.00098,-0.12427,61c3bbfdc988834ab2ff5aef,2021/12/22 23:56:47:892,bereit/fertig
0.03076,0.99243,-0.11987,61c3bbfdc988834ab2ff5af0,2021/12/22 23:56:48:375,bereit/fertig
0.03857,0.99878,-0.11060,61c3bbfec988834ab2ff5af1,2021/12/22 23:56:48:857,bereit/fertig
0.03760,0.99121,-0.12183,61c3bbfec988834ab2ff5af2,2021/12/22 23:56:49:340,bereit/fertig
0.04248,0.99658,-0.12598,61c3bbffc988834ab2ff5af3,2021/12/22 23:56:49:822,bereit/fertig
0.04297,0.99878,-0.10327,61c3bbffc988834ab2ff5af4,2021/12/22 23:56:50:305,bereit/fertig
0.03979,1.00000,-0.12915,61c3bc00c988834ab2ff5af5,2021/12/22 23:56:50:787,bereit/fertig
0.04248,0.99756,-0.12085,61c3bc00c988834ab2ff5af6,2021/12/22 23:56:51:270,bereit/fertig
0.04028,0.99780,-0.11816,61c3bc01c988834ab2ff5af7,2021/12/22 23:56:51:751,bereit/fertig
0.04395,0.99780,-0.12964,61c3bc01c988834ab2ff5af8,2021/12/22 23:56:52:235,bereit/fertig
0.03931,0.99292,-0.11914,61c3bc01c988834ab2ff5af9,2021/12/22 23:56:52:716,bereit/fertig
0.04321,1.00146,-0.11841,61c3bc02c988834ab2ff5afa,2021/12/22 23:56:53:198,bereit/fertig
0.03955,1.00098,-0.12280,61c3bc03c988834ab2ff5afb,2021/12/22 23:56:53:681,bereit/fertig
0.04321,0.99658,-0.12134,61c3bc03c988834ab2ff5afc,2021/12/22 23:56:54:163,bereit/fertig
0.03711,0.99634,-0.11865,61c3bc04c988834ab2ff5afd,2021/12/22 23:56:54:646,bereit/fertig
0.04004,1.00366,-0.12329,61c3bc04c988834ab2ff5afe,2021/12/22 23:56:55:128,bereit/fertig
0.04028,0.99927,-0.11987,61c3bc04c988834ab2ff5aff,2021/12/22 23:56:55:612,bereit/fertig
0.04419,1.00049,-0.12354,61c3bc05c988834ab2ff5b00,2021/12/22 23:56:56:93,bereit/fertig
0.04150,1.00464,-0.12354,61c3bc06c988834ab2ff5b01,2021/12/22 23:56:56:575,bereit/fertig
0.03320,0.99976,-0.12476,61c3bc06c988834ab2ff5b02,2021/12/22 23:56:57:58,bereit/fertig
0.03979,0.99658,-0.12061,61c3bc07c988834ab2ff5b03,2021/12/22 23:56:57:540,bereit/fertig
0.03784,1.00024,-0.12061,61c3bc07c988834ab2ff5b04,2021/12/22 23:56:58:23,bereit/fertig
0.04517,0.99878,-0.12329,61c3bc08c988834ab2ff5b05,2021/12/22 23:56:58:505,bereit/fertig
0.04395,0.99829,-0.12769,61c3bc08c988834ab2ff5b06,2021/12/22 23:56:58:988,bereit/fertig
0.03540,0.99243,-0.12769,61c3bc09c988834ab2ff5b07,2021/12/22 23:56:59:470,bereit/fertig
0.03564,1.00854,-0.11816,61c3bc09c988834ab2ff5b08,2021/12/22 23:56:59:952,bereit/fertig
0.03931,1.00098,-0.13159,61c3bc0ac988834ab2ff5b09,2021/12/22 23:57:0:435,bereit/fertig
0.04517,1.00195,-0.11719,61c3bc0ac988834ab2ff5b0a,2021/12/22 23:57:0:917,bereit/fertig
0.04492,0.99683,-0.12305,61c3bc0bc988834ab2ff5b0b,2021/12/22 23:57:1:400,bereit/fertig
0.04126,0.99902,-0.11621,61c3bc0bc988834ab2ff5b0c,2021/12/22 23:57:1:882,bereit/fertig
0.04150,0.99292,-0.11377,61c3bc0cc988834ab2ff5b0d,2021/12/22 23:57:2:365,bereit/fertig
0.03882,1.00024,-0.10938,61c3bc0cc988834ab2ff5b0e,2021/12/22 23:57:2:847,bereit/fertig
0.04248,1.00366,-0.12305,61c3bc0cc988834ab2ff5b0f,2021/12/22 23:57:3:330,bereit/fertig
0.04175,0.99976,-0.12207,61c3bc0dc988834ab2ff5b10,2021/12/22 23:57:3:812,bereit/fertig
0.03931,1.00342,-0.12427,61c3bc0ec988834ab2ff5b11,2021/12/22 23:57:4:295,bereit/fertig
0.04175,0.99927,-0.11523,61c3bc0ec988834ab2ff5b12,2021/12/22 23:57:4:776,bereit/fertig
0.03564,0.98901,-0.12573,61c3bc0fc988834ab2ff5b13,2021/12/22 23:57:5:258,bereit/fertig
0.04663,0.99854,-0.12354,61c3bc0fc988834ab2ff5b14,2021/12/22 23:57:5:740,bereit/fertig
0.03784,0.99854,-0.11963,61c3bc10c988834ab2ff5b15,2021/12/22 23:57:6:223,bereit/fertig
0.04102,0.99805,-0.11255,61c3bc10c988834ab2ff5b16,2021/12/22 23:57:6:705,bereit/fertig
0.03784,0.99658,-0.11255,61c3bc11c988834ab2ff5b17,2021/12/22 23:57:7:187,bereit/fertig
0.03931,1.00122,-0.11646,61c3bc11c988834ab2ff5b18,2021/12/22 23:57:7:670,bereit/fertig
0.04028,0.99585,-0.12329,61c3bc12c988834ab2ff5b19,2021/12/22 23:57:8:153,bereit/fertig
0.03760,1.00464,-0.11816,61c3bc12c988834ab2ff5b1a,2021/12/22 23:57:8:635,bereit/fertig
0.03662,0.99805,-0.11548,61c3bc13c988834ab2ff5b1b,2021/12/22 23:57:9:117,bereit/fertig
0.04541,0.99487,-0.11792,61c3bc13c988834ab2ff5b1c,2021/12/22 23:57:9:600,bereit/fertig
0.04077,1.00073,-0.11719,61c3bc14c988834ab2ff5b1d,2021/12/22 23:57:10:82,bereit/fertig
0.04297,0.99756,-0.12671,61c3bc14c988834ab2ff5b1e,2021/12/22 23:57:10:565,bereit/fertig
0.04175,1.00049,-0.12524,61c3bc15c988834ab2ff5b1f,2021/12/22 23:57:11:46,bereit/fertig
0.04224,0.99927,-0.11841,61c3bc15c988834ab2ff5b20,2021/12/22 23:57:11:530,bereit/fertig
0.03979,0.99487,-0.12305,61c3bc16c988834ab2ff5b21,2021/12/22 23:57:12:10,bereit/fertig
0.04126,0.99609,-0.11694,61c3bc16c988834ab2ff5b22,2021/12/22 23:57:12:492,bereit/fertig
0.03809,1.00195,-0.11646,61c3bc17c988834ab2ff5b23,2021/12/22 23:57:12:975,bereit/fertig
0.04492,1.00024,-0.12256,61c3bc17c988834ab2ff5b24,2021/12/22 23:57:13:457,bereit/fertig
0.04004,0.99390,-0.11914,61c3bc18c988834ab2ff5b25,2021/12/22 23:57:13:940,bereit/fertig
0.03662,0.99512,-0.12378,61c3bc18c988834ab2ff5b26,2021/12/22 23:57:14:422,bereit/fertig
0.04517,0.99780,-0.11841,61c3bc19c988834ab2ff5b27,2021/12/22 23:57:14:905,bereit/fertig
0.04224,1.00610,-0.10986,61c3bc19c988834ab2ff5b28,2021/12/22 23:57:15:386,bereit/fertig
0.04028,1.00171,-0.13110,61c3bc19c988834ab2ff5b29,2021/12/22 23:57:15:870,bereit/fertig
0.03931,0.99854,-0.11230,61c3bc1ac988834ab2ff5b2a,2021/12/22 23:57:16:351,bereit/fertig
0.04004,1.00073,-0.12402,61c3bc1bc988834ab2ff5b2b,2021/12/22 23:57:16:835,bereit/fertig
0.03589,1.00049,-0.11914,61c3bc1bc988834ab2ff5b2c,2021/12/22 23:57:17:316,bereit/fertig
0.03638,0.99854,-0.11841,61c3bc1cc988834ab2ff5b2d,2021/12/22 23:57:17:800,bereit/fertig
0.04004,0.99268,-0.12061,61c3bc1cc988834ab2ff5b2e,2021/12/22 23:57:18:281,bereit/fertig
0.04297,0.99683,-0.11938,61c3bc1cc988834ab2ff5b2f,2021/12/22 23:57:18:763,bereit/fertig
0.04248,0.99878,-0.11572,61c3bc1dc988834ab2ff5b30,2021/12/22 23:57:19:245,bereit/fertig
0.04248,0.99780,-0.12183,61c3bc1ec988834ab2ff5b31,2021/12/22 23:57:19:728,bereit/fertig
0.04126,0.99756,-0.12354,61c3bc1ec988834ab2ff5b32,2021/12/22 23:57:20:210,bereit/fertig
0.04517,0.99927,-0.11426,61c3bc1fc988834ab2ff5b33,2021/12/22 23:57:20:691,bereit/fertig
0.03564,0.99805,-0.11694,61c3bc1fc988834ab2ff5b34,2021/12/22 23:57:21:173,bereit/fertig
0.04395,0.99902,-0.11133,61c3bc20c988834ab2ff5b35,2021/12/22 23:57:21:656,bereit/fertig
0.03979,1.00293,-0.11792,61c3bc20c988834ab2ff5b36,2021/12/22 23:57:22:138,bereit/fertig
0.04834,0.99438,-0.11816,61c3bc21c988834ab2ff5b37,2021/12/22 23:57:22:620,bereit/fertig
0.03760,0.99829,-0.12061,61c3bc21c988834ab2ff5b38,2021/12/22 23:57:23:103,bereit/fertig
0.03760,0.99902,-0.11792,61c3bc22c988834ab2ff5b39,2021/12/22 23:57:23:585,bereit/fertig
0.04395,0.99390,-0.11597,61c3bc22c988834ab2ff5b3a,2021/12/22 23:57:24:67,bereit/fertig
0.04077,1.00171,-0.12842,61c3bc23c988834ab2ff5b3b,2021/12/22 23:57:24:550,bereit/fertig
0.03906,0.99243,-0.11621,61c3bc23c988834ab2ff5b3c,2021/12/22 23:57:25:32,bereit/fertig
0.04346,0.99756,-0.12256,61c3bc24c988834ab2ff5b3d,2021/12/22 23:57:25:515,bereit/fertig
0.03809,1.00000,-0.12378,61c3bc24c988834ab2ff5b3e,2021/12/22 23:57:25:996,bereit/fertig
0.04541,0.99854,-0.11597,61c3bc25c988834ab2ff5b3f,2021/12/22 23:57:26:480,bereit/fertig
0.04468,0.99902,-0.11865,61c3bc25c988834ab2ff5b40,2021/12/22 23:57:26:961,bereit/fertig
0.04370,1.00244,-0.11914,61c3bc26c988834ab2ff5b41,2021/12/22 23:57:27:443,bereit/fertig
0.04346,0.99463,-0.12207,61c3bc26c988834ab2ff5b42,2021/12/22 23:57:27:925,bereit/fertig
0.03857,0.99878,-0.12183,61c3bc27c988834ab2ff5b43,2021/12/22 23:57:28:407,bereit/fertig
0.03711,0.99463,-0.12256,61c3bc27c988834ab2ff5b44,2021/12/22 23:57:28:890,bereit/fertig
0.03564,0.99780,-0.12012,61c3bc27c988834ab2ff5b45,2021/12/22 23:57:29:372,bereit/fertig
0.03931,1.00122,-0.12476,61c3bc28c988834ab2ff5b46,2021/12/22 23:57:29:855,bereit/fertig
0.04663,0.99731,-0.12109,61c3bc29c988834ab2ff5b47,2021/12/22 23:57:30:336,bereit/fertig
0.03955,0.99536,-0.11865,61c3bc29c988834ab2ff5b48,2021/12/22 23:57:30:820,bereit/fertig
0.04443,0.99438,-0.10938,61c3bc2ac988834ab2ff5b49,2021/12/22 23:57:31:301,bereit/fertig
0.04028,0.99780,-0.11304,61c3bc2ac988834ab2ff5b4a,2021/12/22 23:57:31:782,bereit/fertig
0.03955,0.99634,-0.11523,61c3bc2bc988834ab2ff5b4b,2021/12/22 23:57:32:265,bereit/fertig
0.03613,0.99951,-0.12280,61c3bc2bc988834ab2ff5b4c,2021/12/22 23:57:32:747,bereit/fertig
0.03223,1.00024,-0.11816,61c3bc2bc988834ab2ff5b4d,2021/12/22 23:57:33:230,bereit/fertig
0.04053,1.00415,-0.12109,61c3bc2cc988834ab2ff5b4e,2021/12/22 23:57:33:711,bereit/fertig
0.04126,1.00195,-0.12915,61c3bc2dc988834ab2ff5b4f,2021/12/22 23:57:34:193,bereit/fertig
0.04468,0.99756,-0.11182,61c3bc2dc988834ab2ff5b50,2021/12/22 23:57:34:676,bereit/fertig
0.04663,0.99707,-0.11768,61c3bc2ec988834ab2ff5b51,2021/12/22 23:57:35:158,bereit/fertig
0.04565,0.99658,-0.11377,61c3bc2ec988834ab2ff5b52,2021/12/22 23:57:35:640,bereit/fertig
0.03979,0.99854,-0.11841,61c3bc2fc988834ab2ff5b53,2021/12/22 23:57:36:122,bereit/fertig
0.04199,0.99951,-0.11987,61c3bc2fc988834ab2ff5b54,2021/12/22 23:57:36:605,bereit/fertig
0.04126,0.99780,-0.11353,61c3bc30c988834ab2ff5b55,2021/12/22 23:57:37:87,bereit/fertig
0.04395,0.99927,-0.12256,61c3bc30c988834ab2ff5b56,2021/12/22 23:57:37:570,bereit/fertig
0.04102,0.99927,-0.11865,61c3bc31c988834ab2ff5b57,2021/12/22 23:57:38:51,bereit/fertig
0.04126,0.99707,-0.11719,61c3bc31c988834ab2ff5b58,2021/12/22 23:57:38:533,bereit/fertig
0.03784,1.00366,-0.12524,61c3bc31c988834ab2ff5b59,2021/12/22 23:57:39:15,bereit/fertig
0.04053,0.99487,-0.12280,61c3bc32c988834ab2ff5b5a,2021/12/22 23:57:39:497,bereit/fertig
0.03979,0.99878,-0.12427,61c3bc33c988834ab2ff5b5b,2021/12/22 23:57:39:980,bereit/fertig
0.04395,0.99805,-0.11426,61c3bc33c988834ab2ff5b5c,2021/12/22 23:57:40:462,bereit/fertig
0.04565,1.00366,-0.11719,61c3bc34c988834ab2ff5b5d,2021/12/22 23:57:40:945,bereit/fertig
0.04688,0.99707,-0.11792,61c3bc34c988834ab2ff5b5e,2021/12/22 23:57:41:426,bereit/fertig
0.04272,0.99707,-0.11841,61c3bc35c988834ab2ff5b5f,2021/12/22 23:57:41:908,bereit/fertig
0.03564,0.99634,-0.11597,61c3bc35c988834ab2ff5b60,2021/12/22 23:57:42:390,bereit/fertig
0.04541,1.00122,-0.11865,61c3bc36c988834ab2ff5b61,2021/12/22 23:57:42:872,bereit/fertig
0.03833,1.00098,-0.12158,61c3bc36c988834ab2ff5b62,2021/12/22 23:57:43:355,bereit/fertig
0.03687,1.00293,-0.11621,61c3bc37c988834ab2ff5b63,2021/12/22 23:57:43:837,bereit/fertig
0.04346,0.99976,-0.12378,61c3bc37c988834ab2ff5b64,2021/12/22 23:57:44:320,bereit/fertig
0.04980,0.99805,-0.11230,61c3bc38c988834ab2ff5b65,2021/12/22 23:57:44:801,bereit/fertig
0.04419,0.99609,-0.11792,61c3bc38c988834ab2ff5b66,2021/12/22 23:57:45:285,bereit/fertig
0.04077,1.00024,-0.11719,61c3bc39c988834ab2ff5b67,2021/12/22 23:57:45:766,bereit/fertig
0.04688,0.99390,-0.11963,61c3bc39c988834ab2ff5b68,2021/12/22 23:57:46:248,bereit/fertig
0.04102,0.99463,-0.11792,61c3bc3ac988834ab2ff5b69,2021/12/22 23:57:46:730,bereit/fertig
0.04468,0.99878,-0.12183,61c3bc3ac988834ab2ff5b6a,2021/12/22 23:57:47:213,bereit/fertig
0.04004,0.99390,-0.12939,61c3bc3bc988834ab2ff5b6b,2021/12/22 23:57:47:695,bereit/fertig
0.04053,0.99780,-0.11841,61c3bc3bc988834ab2ff5b6c,2021/12/22 23:57:48:177,bereit/fertig
0.03320,0.99487,-0.11719,61c3bc3cc988834ab2ff5b6d,2021/12/22 23:57:48:660,bereit/fertig
0.03809,0.99683,-0.12109,61c3bc3cc988834ab2ff5b6e,2021/12/22 23:57:49:143,bereit/fertig
0.03467,0.99854,-0.12036,61c3bc3dc988834ab2ff5b6f,2021/12/22 23:57:49:625,bereit/fertig
0.03857,1.00171,-0.11646,61c3bc3dc988834ab2ff5b70,2021/12/22 23:57:50:107,bereit/fertig
0.04028,0.99634,-0.11499,61c3bc3ec988834ab2ff5b71,2021/12/22 23:57:50:590,bereit/fertig
0.04199,1.00024,-0.12329,61c3bc3ec988834ab2ff5b72,2021/12/22 23:57:51:72,bereit/fertig
0.03979,1.00171,-0.11816,61c3bc3ec988834ab2ff5b73,2021/12/22 23:57:51:555,bereit/fertig
